customer_geolocation_lat,customer_geolocation_lng,customer_geolocation_city,customer_geolocation_state
-20.44108523,-50.82067993,marinópolis,SP
-20.14499506,-50.83344246,santa rita d oeste,SP
-20.16134724,-50.72532473,aspásia,SP
-20.10631163,-50.58143512,paranapuã,SP
-20.45510134,-50.88130732,aparecida doeste,SP
-20.14386285,-50.83073634,santa rita doeste,SP
-21.17860188,-48.89898762,pindorama,SP
-21.20382225,-49.30084663,urupes,SP
-21.31115003,-49.05116142,itajobi,SP
-21.1419615,-48.972874700000006,catanduva,SP
-21.01293427,-48.77078312,paraiso,SP
-20.95993511,-49.02745632,tabapua,SP
-21.05217593,-49.05701704,catiguá,SP
-21.08419365,-48.80973986,palmares paulista,SP
-20.91591429,-49.263490399999995,cedral,SP
-20.99320173,-48.91650496,novais,SP
-21.06379944,-49.06532772,catigua,SP
-21.10202697,-48.66381633,pirangi,SP
-20.94681808,-49.17000666,uchoa,SP
-21.0826702,-49.23320623,ibira,SP
-21.08652608,-49.23846622,ibirá,SP
-21.17048162,-49.10731867,elisiario,SP
-21.02273157,-48.77441259,paraíso,SP
-21.25596634,-49.13125192,marapoama,SP
-20.95917357,-49.03584402,tabapuã,SP
-21.21104558,-49.29443789,urupês,SP
-27.61242031,-48.59428744,sao joao de itaguacu,SP
-21.25470113,-48.97940817,roberto,SP
-23.41680285,-46.46687904,são joão de itaguaçu,SP
-21.08102635,-49.24164245,termas de ibira,SP
-21.19119369,-48.78809693,ariranha,SP
-21.6232264,-48.35015371,matao,SP
-21.40988101,-48.49689418,taquaritinga,SP
-21.45854505,-48.39013826,santa ernestina,SP
-21.25517022,-48.48570187,monte alto,SP
-21.60102251,-48.35000357,matão,SP
-21.24607942,-48.80412605,santa adelia,SP
-21.17381047,-48.63200338,vista alegre do alto,SP
-23.64671331,-46.73416647,botelho,SP
-21.26939795,-48.68728548,fernando prestes,SP
-22.95408316,-46.53141328,aparecida de monte alto,SP
-21.52449445,-48.39189936,dobrada,SP
-21.32826436,-48.63430979,cândido rodrigues,SP
-21.32466028,-48.63382383,candido rodrigues,SP
-21.24604826,-48.80665837,santa adélia,SP
-21.17250512,-47.83007176,agulha,SP
-21.40372075,-48.49869815,jurupema,SP
-21.2041084,-50.45286394,aracatuba,SP
-21.22720393,-50.44413619,araçatuba,SP
-20.93551873,-50.49691826,santo antonio do aracangua,SP
-20.93401014,-50.4955037,santo antônio do aracanguá,SP
-21.30207125,-50.34447517,birigüi,SP
-21.58764497,-50.59794848,piacatu,SP
-21.3017057,-50.33198634,birigui,SP
-21.401868899999997,-50.46893418,bilac,SP
-21.55773796,-50.43903579999999,clementina,SP
-21.52877642,-50.55246497,gabriel monteiro,SP
-21.37857891,-50.20905984,glicerio,SP
-21.50056437,-50.31810973,brauna,SP
-21.35244293,-50.28482298,coroados,SP
-21.633961499999998,-50.49359775,santopolis do aguapei,SP
-21.63530077,-50.50294246,santópolis do aguapeí,SP
-21.1670947,-50.18570811,brejo alegre,SP
-21.38486978,-50.21092494,glicério,SP
-21.38492982,-50.21098097,juritis,SP
-21.42882443,-50.07173982,penápolis,SP
-21.41273568,-50.09329856,penapolis,SP
-21.53343094,-49.85453805,promissao,SP
-21.67561017,-50.32717939,luiziania,SP
-21.54841372,-49.85843684,promissão,SP
-21.45718696,-49.93831891,avanhandava,SP
-21.58326328,-50.16737018,alto alegre,SP
-21.67407347,-50.33118866,luiziânia,SP
-21.26891129,-49.94872218,barbosa,SP
-21.67955763,-49.76205252,lins,SP
-21.61935176,-49.79754958,guaicara,SP
-21.45784672,-49.57925443,sabino,SP
-21.7979082,-49.93740098,getulina,SP
-21.913156,-49.90005861,guaimbe,SP
-21.62732211,-49.79752866,guaiçara,SP
-21.90714375,-49.89644693,guaimbê,SP
-21.808017,-49.6206495,cafelandia,SP
-21.79991123,-49.61122926,cafelândia,SP
-21.8929175,-49.58819747,guaranta,SP
-21.89824658,-49.59253294,guarantã,SP
-22.27641683,-51.48329407,simoes,SP
-22.09518443,-49.43990375,presidente alves,SP
-21.73513088,-49.35838994,pongai,SP
-22.16077026,-49.33169575,avai,SP
-21.99122767,-49.44989641,pirajui,SP
-21.78218303,-49.28337697,uru,SP
-21.72775812,-49.35555656,pongaí,SP
-21.98595881,-49.46282395,pirajuí,SP
-21.90458849,-49.36042825,balbinos,SP
-22.15668225,-49.33649733,avaí,SP
-21.26775383,-50.6506876,guararapes,SP
-21.29922925,-50.7285469,rubiacea,SP
-21.27072622,-50.81072236,bento de abreu,SP
-21.2972464,-50.72999333,rubiácea,SP
-21.13153449,-51.10568265,mirandopolis,SP
-21.22420571,-50.87659435,valparaiso,SP
-21.16049217,-51.04088403,lavinia,SP
-21.12904275,-51.09624498,mirandópolis,SP
-21.16727485,-51.03959216,lavínia,SP
-21.223470000000002,-50.87557397,valparaíso,SP
-23.49502295,-46.80114289,tres aliancas,SP
-20.91326006,-51.37206781,andradina,SP
-20.87096638,-51.49284483,castilho,SP
-21.03946776,-51.20923317,guaracai,SP
-21.03629205,-51.20460697,guaraçaí,SP
-20.99478995,-51.27934659,murutinga do sul,SP
-21.10809625,-51.49413193,nova independencia,SP
-21.1117815,-51.4898055,nova independência,SP
-22.32799873,-49.044641299999995,bauru,SP
-22.03232479,-48.90920501,arealva,SP
-22.45244285,-48.989771399999995,agudos,SP
-21.89516953,-49.02618297,iacanga,SP
-21.8868043,-49.22190904,reginopolis,SP
-22.57874286,-49.40420644,paulistania,SP
-21.88973197,-49.21836092,reginópolis,SP
-22.72019153,-49.31023174,domelia,SP
-22.57938612,-49.40385437,paulistânia,SP
-23.70433445,-46.71218969,jacuba,SP
-22.27568679,-48.54259975,jau,SP
-22.3308508,-48.80069173,pederneiras,SP
-22.280791100000002,-48.55215133,jaú,SP
-22.23625903,-48.7230761,itapui,SP
-22.08770092,-48.74765706,bariri,SP
-21.97959323,-48.80719585,itaju,SP
-22.19099799,-48.77659943,boraceia,SP
-22.50137477,-48.70733419,macatuba,SP
-22.14735874,-48.526708500000005,bocaina,SP
-22.24102506,-48.71868707,itapuí,SP
-22.19348575,-48.77740078,boracéia,SP
-22.19728804,-48.87553298,santelmo,SP
-22.36652337,-48.67018362,potunduva,SP
-22.31151411,-48.89054504,guaianas,SP
-22.48608553,-48.54744967,barra bonita,SP
-22.28333969,-48.1155579,brotas,SP
-22.512250199999997,-48.55643862,igaracu do tiete,SP
-22.37102864,-48.38528974,dois corregos,SP
-22.40983743,-48.45042422,mineiros do tiete,SP
-22.43747808,-48.17275357,torrinha,SP
-22.41881306,-48.44878657,mineiros do tietê,SP
-22.38045524,-48.38200302,dois córregos,SP
-22.511769100000002,-48.55731585,igaraçu do tietê,SP
-22.5689198,-48.15058522,santa maria da serra,SP
-22.25035168,-48.38464116,guarapua,SP
-22.42071349,-49.81930029,lupércio,SP
-22.21898894,-49.64362334,garca,SP
-22.41354714,-49.41668146,duartina,SP
-22.29508997,-49.55796618,galia,SP
-22.07883796,-49.72058993,álvaro de carvalho,SP
-22.41435007,-49.15079113,piratininga,SP
-22.20747145,-49.66454282,garça,SP
-22.45621548,-49.33782393,cabralia paulista,SP
-22.53045742,-49.65870562,ubirajara,SP
-22.41456192,-49.81530453,lupercio,SP
-22.44395792,-49.76378229,alvinlandia,SP
-22.43307118,-49.52214547,lucianópolis,SP
-22.3606818,-49.51857284,fernao,SP
-22.44364769,-49.76130828,alvinlândia,SP
-22.43272378,-49.51768615,lucianopolis,SP
-22.29336454,-49.55168826,gália,SP
-22.45501925,-49.33684181,cabrália paulista,SP
-22.08507289,-49.71659284,alvaro de carvalho,SP
-22.21083065,-49.73159104,jafa,SP
-22.36048527,-49.52168675,fernão,SP
-22.18100775,-49.96354355,marilia,SP
-22.01182815,-49.79362296,julio mesquita,SP
-22.22506958,-49.92861162,marília,SP
-21.79879193,-50.23808265,queiroz,SP
-22.10502157,-50.17388669,pompeia,SP
-22.10668981,-50.19072546,pompéia,SP
-22.21809436,-49.81905988,vera cruz,SP
-22.15321603,-50.09624064,oriente,SP
-22.43990321,-49.91716777,ocaucu,SP
-22.00828162,-49.78796036,júlio mesquita,SP
-22.44067936,-49.92255442,ocauçu,SP
-21.91539777,-50.528208899999996,tupa,SP
-21.92576605,-50.74077415,bastos,SP
-22.00049437,-50.39171239,herculandia,SP
-21.85814149,-50.69233679999999,iacri,SP
-21.93254148,-50.48623544,tupã,SP
-22.06828337,-50.30733411,quintana,SP
-21.77295085,-50.46204258,arco-iris,SP
-22.00189975,-50.3908559,herculândia,SP
-21.78761367,-50.87213185,osvaldo cruz,SP
-21.72156947,-51.02246172,lucelia,SP
-21.71374425,-50.72688566,rinopolis,SP
-21.77408813,-50.78715694,parapua,SP
-21.8837808,-50.95754683,sagres,SP
-21.76939272,-50.96046181,inubia paulista,SP
-21.85139822,-51.08702932,pracinha,SP
-21.78830469,-50.78558574,parapuã,SP
-21.62827011,-50.86058605,salmourão,SP
-21.62142674,-50.85877713,salmourao,SP
-21.72666602,-51.00959571,lucélia,SP
-21.73458944,-50.72985214,rinópolis,SP
-21.76512307,-50.96127944,inúbia paulista,SP
-21.51865436,-51.43460141,junqueiropolis,SP
-21.5617396,-51.26475571,pacaembu,SP
-21.676962200000002,-51.38153984,flora rica,SP
-21.61635582,-51.16674315,florida paulista,SP
-21.56437541,-51.34768356,irapuru,SP
-21.51848996,-51.42647775,junqueirópolis,SP
-21.79577562,-51.18586975,mariapolis,SP
-21.6116543,-51.17130601,flórida paulista,SP
-21.79702639,-51.17771523,mariápolis,SP
-21.4988715,-51.537861,dracena,SP
-21.48988238,-51.69792377,ouro verde,SP
-21.27237155,-51.66602322,sao joao do pau d'alho,SP
-21.36230768,-51.86346634,panorama,SP
-21.38291084,-51.56972112,tupi paulista,SP
-21.29895714,-51.56497059,monte castelo,SP
-21.31281309,-51.83666963,pauliceia,SP
-21.34795564,-51.75103153,santa mercedes,SP
-21.33493315,-51.64326467,nova guataporanga,SP
-21.27168029,-51.66358105,são joão do pau d'alho,SP
-21.27158213,-51.66631293,sao joao do pau d alho,SP
-21.31214761,-51.83632452,paulicéia,SP
-24.24280448,-46.88706554,jamaica,SP
-21.26970411,-51.66621568,sao joao do pau dalho,SP
-21.2691653,-51.66875752,são joão do pau d%26apos%3balho,SP
-23.5098647,-47.48412127,sorocaba,SP
-23.53277247,-47.16937116,mairinque,SP
-23.47287828,-47.73499743,capela do alto,SP
-23.55337217,-47.08768523,sao roque,SP
-23.57105744,-47.45745449,votorantim,SP
-23.82123744,-47.71739094,pilar do sul,SP
-23.51736771,-47.26079094,aluminio,SP
-23.43214914,-47.06714458,aracariguama,SP
-23.66450292,-47.58176143,salto de pirapora,SP
-23.511645,-47.567510999999996,aracoiaba da serra,SP
-23.546633,-47.13157696,são roque,SP
-23.70536295,-47.42779076,piedade,SP
-23.65511362,-47.22029237,ibiuna,SP
-23.63147844,-47.24553664,ibiúna,SP
-23.9631079,-47.50395761,tapiraí,SP
-23.5082527,-47.60815642,araçoiaba da serra,SP
-23.517815300000002,-47.26037695,alumínio,SP
-23.96610737,-47.50984393,tapirai,SP
-23.43660551,-47.06325408,araçariguama,SP
-23.67638731,-47.32135747,paruru,SP
-23.48382538,-48.42423505,angatuba,SP
-23.87698417,-47.99714487,sao miguel arcanjo,SP
-23.56809286,-47.88939112,alambari,SP
-23.35128889,-47.84453389,tatui,SP
-23.59969949,-48.06179359,itapetininga,SP
-23.63167971,-47.82574846,sarapui,SP
-23.35022591,-47.85289813,tatuí,SP
-23.23533832,-47.96399245,cesario lange,SP
-23.79940055,-48.59176822,buri,SP
-23.18190866,-48.12261144,porangaba,SP
-23.37379497,-48.18632121,guareí,SP
-23.84665611,-48.20401271,são miguel arcanjo,SP
-23.24553434,-48.19498886,torre de pedra,SP
-23.37319457,-48.187168,guarei,SP
-23.58775212,-48.47618365,campina do monte alegre,SP
-23.21998509,-47.96024348,cesário lange,SP
-23.63344693,-47.82581902,sarapuí,SP
-22.04286332,-47.89293324,conceição,SP
-23.59893942,-48.31949411,rechan,SP
-23.77069186,-48.12964897,gramadinho,SP
-23.30123838,-48.05726268,quadra,SP
28.00897834,-15.53686718,bom retiro da esperanca,SP
-24.47346038,-48.75588891,apiai,SP
-24.00667315,-48.34824635,capão bonito,SP
-24.19487305,-48.53306802,guapiara,SP
-24.51608129,-48.85184449,apiaí,SP
-24.00773709,-48.35357382,capao bonito,SP
-24.64356723,-48.83682267,itaoca,SP
-24.65871524,-49.00886137,ribeira,SP
-24.58616963,-48.59613687,iporanga,SP
-24.09952139,-48.36569420000001,ribeirão grande,SP
-24.47481822,-49.02694996,barra do chapéu,SP
-24.57727074,-49.16968693,itapirapua paulista,SP
-24.47242267,-49.02334168,barra do chapeu,SP
-24.0992444,-48.36702813,ribeirao grande,SP
-24.627279,-48.829390999999994,itaóca,SP
-24.57002922,-49.17550482,itapirapuã paulista,SP
-23.96930623,-48.88374538,itapeva,SP
-24.11419117,-49.33254227,itarare,SP
-24.12512958,-48.90885882,nova campina,SP
-23.86821651,-49.14287527,itaberá,SP
-23.70176978,-49.48408686,itaporanga,SP
-23.92734474,-48.70272015,taquarivai,SP
-23.82534356,-49.43195614,riversul,SP
-23.71135913,-48.85171942,guarizinho,SP
-23.86812874,-49.14279364,itabera,SP
-24.22792072,-48.7669704,ribeirao branco,SP
-23.63196979,-49.55978874,barao de antonina,SP
-24.10716874,-49.34126966,itararé,SP
-23.92246015,-48.69412635,taquarivaí,SP
-24.31984235,-49.13943525,bom sucesso de itarare,SP
-24.22155758,-48.76952509,ribeirão branco,SP
-24.31843458,-49.14007837,bom sucesso de itararé,SP
-23.62935025,-49.56374918,barão de antonina,SP
-23.27965763,-47.66185658,boituva,SP
-23.17098516,-47.73847012,cerquilho,SP
-23.21364281,-47.5220451,porto feliz,SP
-23.07576328,-47.97498318,pereiras,SP
-23.3527701,-47.69201207,iperó,SP
-23.01537893,-48.00898983,conchas,SP
-23.03582473,-47.83630266,laranjal paulista,SP
-23.34934892,-47.682523100000004,ipero,SP
-23.11223966,-47.71121421,tiete,SP
-23.1103513,-47.71457616,tietê,SP
-23.08312657,-47.79185218,jumirim,SP
-23.10845938,-48.25612173,bofete,SP
-23.03751583,-47.89594374,maristela,SP
-22.67471202,-48.66536892,areiopolis,SP
-22.60405059,-48.79505561,lençóis paulista,SP
-22.7274032,-48.60008416,sao manuel,SP
-22.60629545,-48.79831964,lencois paulista,SP
-22.89049421,-48.4448295,botucatu,SP
-22.73699757,-48.57201077,aparecida de são manuel,SP
-22.75166898,-48.57042351,são manuel,SP
-22.57384054,-48.96905766,borebi,SP
-22.73259396,-48.61689386,aparecida de sao manuel,SP
-22.78982851,-48.12894814,anhembi,SP
-23.08776094,-48.3693356,pardinho,SP
-23.10283742,-48.61625229,itatinga,SP
-22.58705671,-48.79678023,alfredo guedes,SP
-22.8103747,-48.66606714,pratania,SP
-22.68203747,-48.66848819,areiópolis,SP
-22.81482372,-48.66517107,pratânia,SP
-22.90540502,-48.49006555,rubiao junior,SP
-22.93627203,-48.16220029,piramboia,SP
-23.09234272,-48.94030211,avare,SP
-23.03759603,-49.16336119,cerqueira cesar,SP
-23.54693603,-49.24424538,taquarituba,SP
-23.38558608,-48.71884723,paranapanema,SP
-23.427981,-48.8691315,holambra ii,SP
-23.631268300000002,-49.31493273,coronel macedo,SP
-23.419413,-49.098447,itai,SP
-23.11091977,-48.9377225,avaré,SP
-22.94136574,-49.34071409,óleo,SP
-23.00660004,-49.32093007,manduri,SP
-22.94501053,-49.34260134,oleo,SP
-22.87255611,-49.16259157,iaras,SP
-22.88770496,-49.23640149,aguas de santa barbara,SP
-23.018824399999996,-49.15964574,cerqueira césar,SP
-22.88113966,-49.23970707,águas de santa bárbara,SP
-23.13505694,-49.04925971,arandu,SP
-23.42465743,-49.09423051,itaí,SP
-23.20060313,-49.38191048,piraju,SP
-23.38718763,-49.51380562,fartura,SP
-23.45522262,-49.40848379,taguai,SP
-23.27533751,-49.4818983,sarutaia,SP
-23.20378453,-49.60220411,timburi,SP
-23.3454336,-49.37788786,tejupá,SP
-23.45720838,-49.40090719,taguaí,SP
-23.27728432,-49.47451848,sarutaiá,SP
-23.40079126,-49.34634782,tejupa,SP
-22.88361087,-49.61785424,santa cruz do rio pardo,SP
-23.05035208,-49.62755542,ipaussu,SP
-23.03691086,-49.70481997,chavantes,SP
-22.74677405,-49.74240751,sao pedro do turvo,SP
-23.0149159,-49.47322146,bernardino de campos,SP
-22.69714428,-49.43342705,espírito santo do turvo,SP
-23.00620241,-49.7830115,canitar,SP
-22.69313137,-49.42968116,espirito santo do turvo,SP
-23.06013835,-49.7381532,irape,SP
-22.74706011,-49.74146641,são pedro do turvo,SP
-23.0595488,-49.73329474,irapé,SP
-22.95583678,-49.53826089,sodrelia,SP
-22.71582921,-49.57165966,caporanga,SP
-22.09785593,-51.40156939999999,presidente prudente,SP
-22.07766807,-51.46934117,alvares machado,SP
-22.07959928,-51.46702512,álvares machado,SP
-21.84777797,-51.39128995,santo expedito,SP
-21.96092169,-51.3084774,floresta do sul,SP
-21.95465324,-51.41971584,alfredo marcondes,SP
-21.91495351,-51.3010115,eneida,SP
-22.28096583,-51.49055492,pirapozinho,SP
-22.5311132,-52.16524105,teodoro sampaio,SP
-22.40733115,-51.52248755,narandiba,SP
-22.55817596,-52.59030575,euclides da cunha paulista,SP
-22.30463335,-51.55676672,tarabai,SP
-22.5330615,-52.95538125,rosana,SP
-22.45687397,-51.76769046,sandovalina,SP
-22.29121299,-51.90590718,mirante do paranapanema,SP
-22.486332,-51.6725495,estrela do norte,SP
-22.53066969,-52.94676899,primavera,SP
-22.28476382,-52.103685600000006,cuiabá paulista,SP
-22.21618362,-51.83461035,costa machado,SP
-22.28688068,-52.10267456,cuiaba paulista,SP
-21.97299879,-51.66095531,santo anastacio,SP
-22.00238579,-51.56036411,presidente bernardes,SP
-21.83486363,-51.48205258,emilianopolis,SP
-21.98267549,-51.66289203,santo anastácio,SP
-21.792279,-51.592391,ribeirao dos indios,SP
-21.83248524,-51.48390784,emilianópolis,SP
-22.21936532,-51.640714700000004,nova patria,SP
-21.84103897,-51.60203025,ribeirão dos índios,SP
-21.88154934,-51.846219299999994,presidente venceslau,SP
-21.77289607,-52.10945788,presidente epitacio,SP
-21.771585,-52.10183475,presidente epitácio,SP
-22.10593223,-51.96536756,maraba paulista,SP
-21.83324849,-51.98688884,caiua,SP
-21.83013305,-51.99272896,caiuá,SP
-21.88654672,-51.72992783,piquerobi,SP
-22.86336046,-47.05542147,campinal,SP
-22.21174808,-51.304797,regente feijo,SP
-22.39382052,-51.29361375,taciba,SP
-22.14932468,-51.1645714,martinopolis,SP
-22.22764471,-51.30134192,regente feijó,SP
-22.17782366,-51.25471324,indiana,SP
-22.14656018,-51.17012462,martinópolis,SP
-22.19467997,-51.35655467,espigao,SP
-22.29750672,-51.38926406,anhumas,SP
-22.01607047,-51.23652682,caiabu,SP
-21.77563441,-48.81837013,iubatinga,SP
-22.00213886,-51.13602055,tecainda,SP
-22.22842405,-50.90428897,rancharia,SP
-22.249998899999998,-50.76904869,joao ramalho,SP
-22.61861103,-51.23668366,nantes,SP
-22.66084729,-51.07804841,iepe,SP
-24.30668536,-46.97661012,agisse,SP
-22.25116385,-50.76940592,joão ramalho,SP
-22.66384548,-51.07523114,iepê,SP
-22.22203074,-50.89551977,gardenia,SP
-22.43086148,-50.57420394,paraguacu paulista,SP
-22.25666744,-50.69492739,quata,SP
-22.4167777,-50.57794555,paraguaçu paulista,SP
-22.25571089,-50.68580332,quatá,SP
-22.31609957,-50.28414648,oscar bressane,SP
-22.33918325,-50.39158066,lutecia,SP
-22.3417969,-50.393140100000004,lutécia,SP
-22.66968006,-50.43328803,assis,SP
-22.75269124,-50.38967036,cândido mota,SP
-22.61273003,-50.66536412,maracai,SP
-22.7472156,-50.38376647,candido mota,SP
-22.61302035,-50.67530561,maracaí,SP
-22.75169425,-50.57394978,taruma,SP
-22.74060719,-50.79124084,cruzalia,SP
-22.42925218,-50.204137599999996,echapora,SP
-22.736424,-50.750963,cruzália,SP
-22.81721902,-50.79240914,pedrinhas paulista,SP
-22.90609891,-50.72797853,florinia,SP
-22.75238771,-50.582241100000005,tarumã,SP
-22.9002424,-50.723352,florínea,SP
-22.84212914,-50.51663561,frutal do campo,SP
-22.9059225,-50.726794500000004,florínia,SP
-22.42578088,-50.20080621,echaporã,SP
-22.69675112,-50.29198220000001,nova alexandria,SP
-22.90091456,-50.72783294,florinea,SP
-25.39576459,-52.40616673,são josé das laranjeiras,SP
-24.0033168,-48.35380798,sao jose das laranjeiras,SP
-22.97625958,-49.86340401,ourinhos,SP
-22.79140099,-50.21666128,palmital,SP
-22.81492067,-50.07367355,ibirarema,SP
-22.63444963,-50.2045802,platina,SP
-22.88076934,-49.97584928,salto grande,SP
-22.60382162,-49.999190000000006,campos novos paulista,SP
-22.7833891,-49.93229977,ribeirao do sul,SP
-22.78531611,-49.92923859,ribeirão do sul,SP
-22.90247241,-43.17405885,rio de janeiro,RJ
-22.85777881,-43.25262574,"rio de janeiro, rio de janeiro, brasil",RJ
